"id","bpm","loudness","chord_key","chord_change_rate","song_key","key_strength","danceability","dynamic_complexity"
"0b56bb9f-6026-4b97-82ff-cce27bb75c73","92.2427902222","0.921518683434","E major","0.102015502751","F major","0.51137727499","1.04913330078","3.01793408394"
"0b43ce28-97fc-48c0-93a9-ebcd7897a7fd","163.248641968","0.919175803661","E minor","0.0871438831091","A major","0.649254918098","1.29811584949","4.06851768494"
"0b62b02b-3c80-4fe1-bd1b-4e07a10a1265","133.077789307","0.941823363304","A major","0.0861079245806","F# minor","0.607052266598","1.08775055408","3.91582345963"
"0b5625ee-16c5-4963-bd34-fde86834316c","112.689376831","0.679911613464","D minor","0.0804733708501","D minor","0.49826285243","1.23942673206","4.50652694702"
"0b57cc21-dcd6-42a9-aff2-a849bb85444c","111.825561523","0.975715577602","G minor","0.0886270478368","A# major","0.547332704067","0.99934309721","2.78584337234"
"0b67b207-5641-40a6-a914-3612192be5eb","124.996879578","0.853210747242","F major","0.0736560747027","D minor","0.530584812164","0.99167573452","4.11606740952"
"0b6df5d8-14d8-4f95-af2b-5096636820fb","109.898704529","0.976499855518","G minor","0.098661236465","C major","0.57133179903","1.27070784569","1.80834960938"
"0b6a8a6e-a00b-4f07-9d0f-1f349dd0340d","115.273338318","0.892984449863","G# minor","0.0643866658211","A# minor","0.375410705805","1.06767356396","2.21466493607"
"0b748ec8-4953-4371-a48e-96b7eda9d730","109.946327209","0.321469277143","E major","0.0515483729541","A minor","0.804980754852","0.912991285324","6.3232421875"
"0b778271-1901-472c-95fa-8996535e4c8f","86.5005874634","0.84005177021","G# major","0.033097807318","G# major","0.847304046154","1.09119582176","4.21792697906"
"0b7414dd-6281-4c5e-9ced-a8a2a09bba88","97.4072723389","0.960269272327","A# major","0.0478670150042","A# minor","0.696421921253","1.1895635128","2.41687750816"
"0b790824-2154-4d36-a1f9-282cde520258","144.589279175","0.872014284134","D minor","0.0967386513948","D minor","0.452469825745","1.15805959702","3.93717908859"
"0b7e7b77-1e83-4b13-a485-8fb42a10ca61","99.9408187866","0.773467123508","F minor","0.0807926803827","F minor","0.544196724892","1.27188360691","4.75789928436"
"0b8146ef-c66e-490b-8dfb-41f8d495d557","111.590362549","0.854197263718","F# major","0.061318680644","A# minor","0.621040761471","1.15891814232","4.67745113373"
"0b84024e-9df3-4573-aee8-b9fa964f3e86","133.903884888","0.924505412579","G major","0.114505715668","C major","0.448791652918","1.42529559135","4.59590148926"
"0b8558d8-17fd-461d-80bc-91264e89e95b","100.395530701","0.831764638424","G major","0.054718118161","G major","0.790534853935","1.18663871288","3.15964174271"
"0b88a3b6-149f-461b-b4d8-674eb04a76a9","84.902961731","0.97311270237","C major","0.079913020134","C major","0.754467785358","1.60672271252","0.956087946892"
"0b955e7c-d726-4052-85db-885db755cd41","86.0310058594","0.968107044697","G minor","0.0844381004572","A minor","0.558556735516","1.63615703583","2.15934062004"
"0b8b45a3-1974-4533-8fd3-f41c3c1359b8","81.0718383789","0.800440311432","F minor","0.0371087454259","G# major","0.788220703602","1.00116312504","5.26571798325"
"0b8d13b7-e1b4-4ffb-809e-d47fd43dda52","184.570785522","0.925603091717","D minor","0.100441500545","A minor","0.471250474453","1.17212450504","2.42463970184"
"0ba7a1bd-e6a2-4b5e-9804-bcabe994ba86","95.5461044312","0.8597240448","A# minor","0.140995264053","A# minor","0.614596784115","1.15594911575","2.79528951645"
"0b96dbb0-c04b-4ff0-a773-e8aa0f539b08","97.5850524902","0.648318529129","C# minor","0.0335917323828","B major","0.650439798832","1.01226687431","3.86046218872"
"0b9e9c49-9004-420e-a5b6-378bbccebd07","126.107933044","0.491520106792","G major","0.0590456575155","C major","0.761565029621","1.14647066593","7.3470044136"
"0bab8882-1f1d-4d36-a40a-caaad7a0195c","102.064056396","0.943321228027","G major","0.0721048787236","C minor","0.620022594929","0.932018399239","2.04119539261"
"0bb7a86e-a3f4-4e41-b7dc-34760e405e59","135.778778076","0.959154903889","D major","0.0736842080951","D major","0.657587349415","1.21187353134","1.38607001305"
"0b9b5669-eef0-420a-b695-350b36219c62","147.170669556","0.144397124648","C# major","0.0831483379006","F minor","0.598932027817","0.936998486519","8.20359134674"
"0bb9a4eb-0c23-4299-8276-41160f5c0735","86.9246749878","0.815131366253","D# major","0.07801027596","D# minor","0.556048691273","1.07351481915","4.18285083771"
"0bc1a1e4-b0d1-4910-97a9-9be186bc5d6c","111.789154053","0.840770363808","G# minor","0.105932205915","G# minor","0.572966456413","1.02020156384","4.04129648209"
"0bae1fd0-f49f-4a39-9d8d-689c16487193","94.9329299927","0.809866547585","G major","0.0448826923966","G major","0.54515349865","1.08355998993","3.37612986565"
"0bc2a71d-a5b3-4f1d-a882-a7a9aef53a97","162.992202759","0.899310231209","C# major","0.112639315426","A# major","0.65194940567","1.10842561722","2.77610993385"
"0bce478e-ff71-41ba-bb7b-310910d11cde","96.4014587402","0.896647036076","C major","0.090492554009","C major","0.593842327595","0.997694909573","4.22950029373"
"0bc3afd5-d90a-4355-a14a-71f70865130d","148.906417847","0.950734972954","A# minor","0.105679705739","F minor","0.484006524086","1.22974550724","1.5995953083"
"0bc262e0-9fed-4e3d-8815-a81dc41c2af2","114.613319397","0.868486523628","G# minor","0.118070781231","D minor","0.639592349529","1.09709942341","3.1474378109"
"0bcf3972-5629-4503-a80c-418fc3c02759","139.857269287","0.849117994308","D minor","0.110161133111","F# minor","0.562845826149","1.12384319305","3.60055613518"
"0bd11fe0-af40-412b-800d-2e2ae7890f27","88.625213623","0.965348660946","D minor","0.0869565233588","D minor","0.404621720314","1.12791526318","1.3061671257"
"0bd79c29-4a45-4cb5-ab45-533214a12408","107.345405579","0.89640301466","D minor","0.093790307641","A# major","0.342480033636","1.2352643013","2.4286968708"
"0bd8a062-0e13-405d-a92d-e07b9414b530","140.735153198","0.847862422466","C# minor","0.0869565233588","G# minor","0.706628918648","1.13564193249","6.81433105469"
"0be91bdc-063a-4492-befb-0f1b11bbc913","97.2594909668","0.950496613979","E major","0.087019726634","F# minor","0.560932993889","1.08322238922","2.03282618523"
"0bdaa235-0158-4c72-a34f-e8377de992b3","172.265670776","0.899192154408","F# major","0.089813798666","F minor","0.788241386414","1.08802509308","5.40611314774"
"0be6dc06-caf3-4625-a63e-b32f9672afe2","88.1562271118","0.922705352306","E major","0.0917819812894","E major","0.818186938763","1.2007266283","3.20193576813"
"0bde6511-bc48-4cf0-b0f5-da989d34ff72","102.701370239","0.719680190086","A major","0.0738284736872","A major","0.550205588341","1.09210813046","4.08655786514"
"0bea0a0b-87fe-4669-bac5-942262844727","96.5299835205","0.955194234848","D minor","0.135843843222","F major","0.556651413441","1.62431335449","4.83571243286"
"0be7419c-2804-43e7-861e-37604b1e21bd","172.265991211","0.853549718857","C# major","0.0687598139048","C major","0.801099777222","1.10250174999","5.40155506134"
"0bf0fc5b-c354-43e7-920d-5e7c9dd688c6","97.475189209","0.887426733971","D# major","0.0809426233172","D# major","0.660046219826","1.1023645401","2.92422366142"
"0bf3d0b7-c05b-49cb-b54f-da0972f92617","132.348190308","0.922741651535","C# minor","0.0917759239674","A minor","0.625819146633","0.931274294853","4.33728456497"
"0bf9e814-b9af-46e6-9668-eb27b8041e91","94.9886398315","0.92970842123","A minor","0.0670962035656","D major","0.659566521645","0.977021038532","3.81738448143"
"0bf874fa-801b-4242-ac85-e63163ab15fb","145.201889038","0.93843793869","F minor","0.104122720659","F minor","0.543840944767","1.07200729847","2.47589731216"
"0c0d6e25-0d90-4e32-8c55-85c5ef8a4a86","127.938621521","0.966461956501","D major","0.104399360716","D major","0.709565520287","1.18477284908","2.46213197708"
"0c12445f-cee6-4798-a1e6-9f659390b04c","151.446365356","0.962757587433","E minor","0.0558712109923","E minor","0.696035504341","1.31636595726","2.38435077667"
"0c165e27-1a97-4224-9a9c-c893567ce09a","84.0146865845","0.921520471573","D minor","0.100243225694","A# minor","0.749471962452","1.07925403118","4.33209228516"
"0c1af04a-c264-41fe-9cb7-5d9a43704560","122.573921204","0.859454393387","G major","0.0607111863792","A# major","0.535857737064","1.24243915081","3.60569930077"
"0c1fbe62-d348-4a7f-bddf-5f2f72074c52","132.950164795","0.920395255089","C# major","0.103160269558","F minor","0.470193982124","1.26598000526","2.88878941536"
"0c2c22d1-2ef9-4e69-9750-d31dd9ef12d1","148.8331604","0.878271818161","A# major","0.0507448799908","D# major","0.790055036545","1.19398641586","4.0515537262"
"0c2c680c-e299-4cac-964d-f71ddb227082","93.9889144897","0.931786119938","B minor","0.0573719926178","E major","0.779327273369","1.02714037895","3.11827397346"
"0c2af93c-366c-4382-8d16-b7faa5eef5a9","109.27154541","0.802419602871","D# major","0.14876331389","A# major","0.418819844723","1.33635663986","3.40606451035"
"0c3041d9-c352-44a5-867f-348254094565","91.2146682739","0.919995427132","C# minor","0.134427905083","D minor","0.675668239594","1.28365004063","4.16859340668"
"0c2f5731-9782-4626-b741-00b742bfbcee","150.622650146","0.962672889233","A# major","0.0641610771418","A# minor","0.68094587326","1.16241538525","1.55284237862"
"0c43c715-fed7-4cf0-ac73-86533e405568","102.104095459","0.917973160744","G major","0.0563176907599","G major","0.761253297329","1.29859614372","3.68701028824"
"0c32ca77-e0cf-4c8e-971c-5592eb20705c","135.860839844","0.84926700592","D minor","0.0945758000016","F minor","0.431612312794","1.12148344517","4.49229860306"
"0c403eff-24c8-4811-9f1e-4480a3f3afec","102.845535278","0.954167127609","D minor","0.106204457581","D minor","0.492933601141","1.60509634018","3.76555109024"
"0c622c34-988b-4e7c-bab1-4a165e6d74ec","120.240112305","0.487554490566","G major","0.0784503668547","C minor","0.362229943275","0.998089015484","3.67467904091"
"0c45722d-bb80-4774-be7a-1fd6e5980119","117.966690063","0.941274285316","G major","0.0483232662082","D major","0.638500511646","1.14974451065","1.89706516266"
"0c5eef3e-e0cf-40d7-9ce5-c1f1287c5f5d","126.209342957","0.904690206051","B minor","0.105466857553","F# minor","0.469296514988","1.41567575932","6.09868955612"
"0c4b7e22-9b70-4a6c-bc96-60258ae3d372","144.500167847","0.946448147297","C major","0.0509388372302","C major","0.805142819881","1.04696917534","2.63616776466"
"0c6424d6-a285-49e1-afbf-b9d4726a17e8","184.570251465","0.272844076157","C minor","0.0839936584234","C minor","0.600126206875","1.00247955322","5.16591119766"
